	Code INSEE	Code Postal	Région	Département	Commune	Code département	Population totale
26316	21383	21120	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	MARCILLY-SUR-TILLE	21	1701
26317	25318	25370	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	JOUGNE	25	1862
26318	25038	25680	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	AVILLEY	25	165
26319	08402	08270	GRAND EST	ARDENNES	SAULCES-MONCLIN	08	824
26320	51106	51240	BOURGOGNE-FRANCHE-COMTÉ	MARNE	CERNON	51	246
26321	51106	51240	GRAND EST	MARNE	CERNON	51	131
26322	39086	39240	BOURGOGNE-FRANCHE-COMTÉ	JURA	CERNON	39	246
26323	39086	39240	GRAND EST	JURA	CERNON	39	131
26324	44068	44530	PAYS DE LA LOIRE	LOIRE-ATLANTIQUE	GUENROUET	44	3411
26325	86187	86300	NOUVELLE-AQUITAINE	VIENNE	PAIZAY-LE-SEC	86	474
26326	57506	57930	GRAND EST	MOSELLE	NIEDERSTINZEL	57	254
26327	17248	17120	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	MORTAGNE-SUR-GIRONDE	17	930
26328	01041	01500	AUVERGNE-RHÔNE-ALPES	AIN	BETTANT	01	766
26329	21265	21220	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	FIXIN	21	771
26330	74215	74120	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	PRAZ-SUR-ARLY	74	1272
26331	12045	12160	OCCITANIE	AVEYRON	CAMBOULAZET	12	402
26332	59462	59133	HAUTS-DE-FRANCE	NORD	PHALEMPIN	59	4817
26333	25443	25440	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	PALANTINE	25	76
26334	57291	57370	GRAND EST	MOSELLE	HANGVILLER	57	266
26335	10185	10210	GRAND EST	AUBE	LAGESSE	10	211
26336	39310	39230	BOURGOGNE-FRANCHE-COMTÉ	JURA	MANTRY	39	474
26337	58075	58800	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	CHITRY-LES-MINES	58	212
26338	88026	88600	GRAND EST	VOSGES	AYDOILLES	88	1060
26339	11126	11200	OCCITANIE	AUDE	ESCALES	11	477
26340	76753	76520	NORMANDIE	SEINE-MARITIME	YMARE	76	1174
26341	54243	54120	GRAND EST	MEURTHE-ET-MOSELLE	HABLAINVILLE	54	223
26342	65281	65200	OCCITANIE	HAUTES-PYRENEES	LOUCRUP	65	238
26343	21451	21330	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	NESLE-ET-MASSOULT	21	78
26344	14586	14230	NORMANDIE	CALVADOS	SAINT-GERMAIN-DU-PERT	14	178
26345	94074	94460	ÎLE-DE-FRANCE	VAL-DE-MARNE	VALENTON	94	14887
26346	21365	21140	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	MAGNY-LA-VILLE	21	79
26347	02380	02440	HAUTS-DE-FRANCE	AISNE	HINACOURT	02	26
26348	60493	60860	HAUTS-DE-FRANCE	OISE	PISSELEU	60	514
26349	69062	69590	AUVERGNE-RHÔNE-ALPES	RHONE	COISE	69	797
26350	66060	66150	OCCITANIE	PYRENEES-ORIENTALES	CORSAVY	66	242
26351	18192	18270	CENTRE-VAL DE LOIRE	CHER	REIGNY	18	249
26352	57168	57370	GRAND EST	MOSELLE	DANNE-ET-QUATRE-VENTS	57	699
26353	17328	17240	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	SAINT-FORT-SUR-GIRONDE	17	916
26354	25184	25680	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	CUSE-ET-ADRISANS	25	297
26355	77446	77650	ÎLE-DE-FRANCE	SEINE-ET-MARNE	SAVINS	77	616
26356	88233	88270	GRAND EST	VOSGES	HAROL	88	681
26357	80326	80500	HAUTS-DE-FRANCE	SOMME	FONTAINE-SOUS-MONTDIDIER	80	110
26358	63225	63750	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	MESSEIX	63	1088
26359	29063	29770	BRETAGNE	FINISTERE	GOULIEN	29	439
26360	21410	21510	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	MEULSON	21	34
26361	02761	02190	HAUTS-DE-FRANCE	AISNE	VARISCOURT	02	208
26362	78029	78410	ÎLE-DE-FRANCE	YVELINES	AUBERGENVILLE	78	12037
26363	48007	48310	OCCITANIE	LOZERE	ARZENC-D'APCHER	48	50
26364	80242	80110	HAUTS-DE-FRANCE	SOMME	DOMART-SUR-LA-LUCE	80	419
26365	60344	60850	HAUTS-DE-FRANCE	OISE	LALANDELLE	60	499
26366	23195	23000	NOUVELLE-AQUITAINE	CREUSE	SAINT-FIEL	23	1062
26367	61189	61210	NORMANDIE	ORNE	GIEL-COURTEILLES	61	674
26368	67265	67340	GRAND EST	BAS-RHIN	LICHTENBERG	67	560
26369	11362	11320	OCCITANIE	AUDE	SAINT-PAULET	11	204
26370	27378	27320	NORMANDIE	EURE	LA MADELEINE-DE-NONANCOURT	27	1169
26371	71129	71540	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	CHISSEY-EN-MORVAN	71	279
26372	02327	02590	HAUTS-DE-FRANCE	AISNE	FORESTE	02	165
26373	28114	28140	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	COURBEHAYE	28	136
26374	60445	60400	HAUTS-DE-FRANCE	OISE	NAMPCEL	60	320
26375	48163	48160	OCCITANIE	LOZERE	SAINT-JULIEN-DES-POINTS	48	115
26376	40160	40250	NOUVELLE-AQUITAINE	LANDES	LOURQUEN	40	186
26377	35008	35130	BRETAGNE	ILLE-ET-VILAINE	AVAILLES-SUR-SEICHE	35	701
26378	68192	68210	GRAND EST	HAUT-RHIN	VALDIEU-LUTRAN	68	431
26379	58271	58190	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	SAIZY	58	190
26380	63002	63980	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	AIX-LA-FAYETTE	63	93
26381	49266	49170	PAYS DE LA LOIRE	MAINE-ET-LOIRE	SAINT-AUGUSTIN-DES-BOIS	49	1251
26382	04069	04120	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	DEMANDOLX	04	137
26383	61124	61220	NORMANDIE	ORNE	LA COULONCHE	61	501
26384	32026	32120	OCCITANIE	GERS	BAJONNETTE	32	109
26385	36241	36320	CENTRE-VAL DE LOIRE	INDRE	VILLEDIEU-SUR-INDRE	36	2741
26386	26251	26160	AUVERGNE-RHÔNE-ALPES	DROME	PORTES-EN-VALDAINE	26	421
26387	02003	02200	HAUTS-DE-FRANCE	AISNE	ACY	02	1044
26388	21460	21400	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	NOIRON-SUR-SEINE	21	70
26389	18082	18150	CENTRE-VAL DE LOIRE	CHER	CUFFY	18	1085
26390	33512	33690	NOUVELLE-AQUITAINE	GIRONDE	SIGALENS	33	379
26391	43041	43700	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	BRIVES-CHARENSAC	43	4359
26392	55361	55400	GRAND EST	MEUSE	MOULAINVILLE	55	125
26393	76425	76110	NORMANDIE	SEINE-MARITIME	MENTHEVILLE	76	299
26394	78597	78200	ÎLE-DE-FRANCE	YVELINES	SOINDRES	78	690
26395	34193	34360	OCCITANIE	HERAULT	PARDAILHAN	34	186
26396	51367	51190	GRAND EST	MARNE	LE MESNIL-SUR-OGER	51	1119
26397	24559	24620	NOUVELLE-AQUITAINE	DORDOGNE	TURSAC	24	340
26398	66170	66300	OCCITANIE	PYRENEES-ORIENTALES	SAINTE-COLOMBE-DE-LA-COMMANDERIE	66	157
26399	04108	04350	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	MALIJAI	04	1997
26400	65146	65800	OCCITANIE	HAUTES-PYRENEES	CHIS	65	314
26401	95612	95500	ÎLE-DE-FRANCE	VAL-D'OISE	LE THILLAY	95	4555
26402	21471	21450	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	ORRET	21	16
26403	57080	57635	GRAND EST	MOSELLE	BICKENHOLTZ	57	84
26404	46293	46200	OCCITANIE	LOT	SAINT-SOZY	46	487
26405	54568	54620	GRAND EST	MEURTHE-ET-MOSELLE	VILLE-AU-MONTOIS	54	273
26406	25045	25640	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	BATTENANS-LES-MINES	25	51
26407	61286	61360	NORMANDIE	ORNE	MONTGAUDRY	61	79
26408	47074	47180	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	COUTHURES-SUR-GARONNE	47	356
26409	86159	86150	NOUVELLE-AQUITAINE	VIENNE	MILLAC	86	567
26410	02041	02300	HAUTS-DE-FRANCE	AISNE	AUTREVILLE	02	822
26411	02041	02300	GRAND EST	AISNE	AUTREVILLE	02	190
26412	88020	88300	HAUTS-DE-FRANCE	VOSGES	AUTREVILLE	88	822
26413	88020	88300	GRAND EST	VOSGES	AUTREVILLE	88	190
26414	97113	97190	GUADELOUPE	GUADELOUPE	LE GOSIER	97	27040
26415	02601	02190	HAUTS-DE-FRANCE	AISNE	PIGNICOURT	02	199
26416	47218	47800	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	PUYSSERAMPION	47	246
26417	45044	45170	CENTRE-VAL DE LOIRE	LOIRET	BOUGY-LEZ-NEUVILLE	45	167
26418	54512	54480	GRAND EST	MEURTHE-ET-MOSELLE	TANCONVILLE	54	112
26419	97360	97317	GUYANE	GUYANE	APATOU	97	9390
26420	80652	80118	HAUTS-DE-FRANCE	SOMME	LE QUESNEL	80	795
26421	71477	71230	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	SAINT-ROMAIN-SOUS-GOURDON	71	494
26422	39151	39370	BOURGOGNE-FRANCHE-COMTÉ	JURA	CHOUX	39	128
26423	36089	36120	CENTRE-VAL DE LOIRE	INDRE	JEU-LES-BOIS	36	403
26424	51076	51480	GRAND EST	MARNE	BOURSAULT	51	455
26425	15070	15140	AUVERGNE-RHÔNE-ALPES	CANTAL	FONTANGES	15	202
26426	67033	67170	GRAND EST	BAS-RHIN	BERNOLSHEIM	67	609
26427	16116	16300	NOUVELLE-AQUITAINE	CHARENTE	CRITEUIL-LA-MAGDELEINE	16	406
26428	14245	14270	NORMANDIE	CALVADOS	ERNES	14	327
26429	38116	38350	AUVERGNE-RHÔNE-ALPES	ISERE	COGNET	38	41
26430	33233	33620	NOUVELLE-AQUITAINE	GIRONDE	LARUSCADE	33	2821
26431	50269	50480	NORMANDIE	MANCHE	LIESVILLE-SUR-DOUVE	50	210
26432	70157	70200	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	CLAIREGOUTTE	70	380
26433	58052	58420	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	CHAMPALLEMENT	58	49
26434	56132	56890	BRETAGNE	MORBIHAN	MEUCON	56	2298
26435	47091	47310	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	ESTILLAC	47	2140
26436	59035	59440	HAUTS-DE-FRANCE	NORD	AVESNELLES	59	2480
26437	89248	89450	BOURGOGNE-FRANCHE-COMTÉ	YONNE	MENADES	89	50
26438	12106	12340	OCCITANIE	AVEYRON	GABRIAC	12	529
26439	12106	12340	OCCITANIE	AVEYRON	GABRIAC	12	102
26440	48067	48110	OCCITANIE	LOZERE	GABRIAC	48	529
26441	48067	48110	OCCITANIE	LOZERE	GABRIAC	48	102
26442	07102	07500	AUVERGNE-RHÔNE-ALPES	ARDECHE	GUILHERAND-GRANGES	07	10982
26443	38329	38970	AUVERGNE-RHÔNE-ALPES	ISERE	QUET-EN-BEAUMONT	38	68
26444	31020	31160	OCCITANIE	HAUTE-GARONNE	ASPET	31	949
26445	21108	21390	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	BRIANNY	21	119
26446	60604	60210	HAUTS-DE-FRANCE	OISE	SARCUS	60	268
26447	41275	41160	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	LA VILLE-AUX-CLERCS	41	1283
26448	42337	42310	AUVERGNE-RHÔNE-ALPES	LOIRE	VIVANS	42	234
26449	47288	47340	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAUVAGNAS	47	539
26450	40174	40320	NOUVELLE-AQUITAINE	LANDES	MAURIES	40	89
26451	60414	60160	HAUTS-DE-FRANCE	OISE	MONTATAIRE	60	13624
26452	24323	24600	NOUVELLE-AQUITAINE	DORDOGNE	PETIT-BERSAC	24	187
26453	89148	89560	BOURGOGNE-FRANCHE-COMTÉ	YONNE	DRUYES-LES-BELLES-FONTAINES	89	276
26454	02313	02120	HAUTS-DE-FRANCE	AISNE	FLAVIGNY-LE-GRAND-ET-BEAURAIN	02	461
26455	62534	62380	HAUTS-DE-FRANCE	PAS-DE-CALAIS	LUMBRES	62	3681
26456	59450	59360	HAUTS-DE-FRANCE	NORD	ORS	59	645
26457	67166	67350	GRAND EST	BAS-RHIN	GRASSENDORF	67	253
26458	87107	87510	NOUVELLE-AQUITAINE	HAUTE-VIENNE	NIEUL	87	1658
26459	80713	80120	HAUTS-DE-FRANCE	SOMME	SAINT-QUENTIN-EN-TOURMONT	80	288
26460	57303	57280	GRAND EST	MOSELLE	HAUCONCOURT	57	619
26461	63353	63630	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAINT-GERMAIN-L'HERM	63	513
26462	17020	17520	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	ARTHENAC	17	351
26463	14016	14430	NORMANDIE	CALVADOS	ANNEBAULT	14	480
26464	21031	21170	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	AUBIGNY-EN-PLAINE	21	525
26465	64060	64230	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	ARTIGUELOUVE	64	1710
26466	50454	50340	NORMANDIE	MANCHE	SAINT-CHRISTOPHE-DU-FOC	50	433
26467	36127	36400	CENTRE-VAL DE LOIRE	INDRE	MONTGIVRAY	36	1623
26468	61070	61100	NORMANDIE	ORNE	CALIGNY	61	848
26469	21652	21320	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	VANDENESSE-EN-AUXOIS	21	307
26470	16189	16700	NOUVELLE-AQUITAINE	CHARENTE	LONDIGNY	16	258
26471	15017	15800	AUVERGNE-RHÔNE-ALPES	CANTAL	BADAILHAC	15	148
26472	07145	07170	AUVERGNE-RHÔNE-ALPES	ARDECHE	LUSSAS	07	1184
26473	67489	67440	GRAND EST	BAS-RHIN	THAL-MARMOUTIER	67	813
26474	64430	64300	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	ORTHEZ	64	11223
26475	18250	18190	CENTRE-VAL DE LOIRE	CHER	SERRUELLES	18	73
26476	57507	57220	GRAND EST	MOSELLE	NIEDERVISSE	57	263
26477	16260	16390	NOUVELLE-AQUITAINE	CHARENTE	PILLAC	16	276
26478	23182	23200	NOUVELLE-AQUITAINE	CREUSE	SAINT-AVIT-DE-TARDES	23	175
26479	13077	13110	PROVENCE-ALPES-CÔTE D'AZUR	BOUCHES-DU-RHONE	PORT-DE-BOUC	13	16693
26480	89428	89150	BOURGOGNE-FRANCHE-COMTÉ	YONNE	VALLERY	89	566
26481	29123	29190	BRETAGNE	FINISTERE	LENNON	29	811
26482	56134	56490	BRETAGNE	MORBIHAN	MOHON	56	990
26483	92078	92390	ÎLE-DE-FRANCE	HAUTS-DE-SEINE	VILLENEUVE-LA-GARENNE	92	24112
26484	21713	21270	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	VONGES	21	343
26485	78464	78125	ÎLE-DE-FRANCE	YVELINES	ORCEMONT	78	1030
26486	32408	32370	OCCITANIE	GERS	SALLES-D'ARMAGNAC	32	137
26487	62624	62950	HAUTS-DE-FRANCE	PAS-DE-CALAIS	NOYELLES-GODAULT	62	5861
26488	54575	54920	GRAND EST	MEURTHE-ET-MOSELLE	VILLERS-LA-MONTAGNE	54	1552
26489	08146	08220	GRAND EST	ARDENNES	DRAIZE	08	101
26490	31185	31290	OCCITANIE	HAUTE-GARONNE	FOLCARDE	31	120
26491	62682	62650	HAUTS-DE-FRANCE	PAS-DE-CALAIS	QUILEN	62	62
26492	93062	93340	ÎLE-DE-FRANCE	SEINE-SAINT-DENIS	LE RAINCY	93	14903
26493	47258	47170	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAINTE-MAURE-DE-PEYRIAC	47	332
26494	33464	33760	NOUVELLE-AQUITAINE	GIRONDE	SAINT-PIERRE-DE-BAT	33	304
26495	2B318	20230	CORSE	HAUTE-CORSE	TAGLIO-ISOLACCIO	2B	591
26496	23001	23150	NOUVELLE-AQUITAINE	CREUSE	AHUN	23	1623
26497	59119	59285	HAUTS-DE-FRANCE	NORD	BUYSSCHEURE	59	600
26498	53109	53440	PAYS DE LA LOIRE	MAYENNE	GRAZAY	53	636
26499	79087	79120	NOUVELLE-AQUITAINE	DEUX-SEVRES	CHEY	79	572
26500	77331	77730	ÎLE-DE-FRANCE	SEINE-ET-MARNE	NANTEUIL-SUR-MARNE	77	437
26501	14748	14130	NORMANDIE	CALVADOS	VIEUX-BOURG	14	74
26502	26203	26230	AUVERGNE-RHÔNE-ALPES	DROME	MONTJOYER	26	289
26503	21694	21350	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	VILLEFERRY	21	28
26504	71041	71800	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	BOIS-SAINTE-MARIE	71	195
26505	67218	67400	GRAND EST	BAS-RHIN	ILLKIRCH-GRAFFENSTADEN	67	27525
26506	65328	65200	OCCITANIE	HAUTES-PYRENEES	NEUILH	65	102
26507	70290	70800	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	JASNEY	70	224
26508	54375	54700	GRAND EST	MEURTHE-ET-MOSELLE	MONTAUVILLE	54	1085
26509	59195	59320	HAUTS-DE-FRANCE	NORD	ENGLOS	59	622
26510	01450	01800	AUVERGNE-RHÔNE-ALPES	AIN	VILLIEU-LOYES-MOLLON	01	3751
26511	76482	76550	NORMANDIE	SEINE-MARITIME	OFFRANVILLE	76	3366
26512	81262	81170	OCCITANIE	TARN	SAINT-MARCEL-CAMPES	81	214
26513	42323	42340	AUVERGNE-RHÔNE-ALPES	LOIRE	VEAUCHE	42	9081
26514	04228	04250	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	VALAVOIRE	04	39
26515	01116	01300	AUVERGNE-RHÔNE-ALPES	AIN	CONTREVOZ	01	510
26516	79157	79100	NOUVELLE-AQUITAINE	DEUX-SEVRES	LOUZY	79	1381
26517	64313	64640	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	LANTABAT	64	284
26518	30066	30260	OCCITANIE	GARD	CANNES-ET-CLAIRAN	30	552
26519	60221	60120	HAUTS-DE-FRANCE	OISE	ESQUENNOY	60	721
26520	67296	67206	GRAND EST	BAS-RHIN	MITTELHAUSBERGEN	67	2058
26521	11373	11140	OCCITANIE	AUDE	SALVEZINES	11	75
26522	62585	62170	HAUTS-DE-FRANCE	PAS-DE-CALAIS	MONTCAVREL	62	411
26523	83142	83840	PROVENCE-ALPES-CÔTE D'AZUR	VAR	TRIGANCE	83	204
26524	09129	09800	OCCITANIE	ARIEGE	GALEY	09	117
26525	25391	25210	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	MONT-DE-LAVAL	25	185
26526	35327	35530	BRETAGNE	ILLE-ET-VILAINE	SERVON-SUR-VILAINE	35	3827
26527	73280	73530	AUVERGNE-RHÔNE-ALPES	SAVOIE	SAINT-SORLIN-D'ARVES	73	346
26528	61479	61150	NORMANDIE	ORNE	TANQUES	61	161
26529	43113	43260	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	LANTRIAC	43	1978
26530	80779	80132	HAUTS-DE-FRANCE	SOMME	VAUCHELLES-LES-QUESNOY	80	872
26531	57359	57920	GRAND EST	MOSELLE	KEMPLICH	57	173
26532	78460	78250	ÎLE-DE-FRANCE	YVELINES	OINVILLE-SUR-MONTCIENT	78	1089
26533	65408	65410	OCCITANIE	HAUTES-PYRENEES	SARRANCOLIN	65	586
26534	38173	38142	AUVERGNE-RHÔNE-ALPES	ISERE	LE FRENEY-D'OISANS	38	256
26535	32373	32170	OCCITANIE	GERS	SAINTE-DODE	32	217
26536	61358	61200	NORMANDIE	ORNE	SAI	61	228
26537	02460	02250	HAUTS-DE-FRANCE	AISNE	MARCY-SOUS-MARLE	02	197
26538	63430	63300	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	THIERS	63	12142
26539	14205	14250	NORMANDIE	CALVADOS	CRISTOT	14	223
26540	19248	19140	NOUVELLE-AQUITAINE	CORREZE	SAINT-YBARD	19	702
26541	22116	22170	BRETAGNE	COTES-D'ARMOR	LANRODEC	22	1362
26542	68151	68470	GRAND EST	HAUT-RHIN	HUSSEREN-WESSERLING	68	1059
26543	80009	80690	HAUTS-DE-FRANCE	SOMME	AILLY-LE-HAUT-CLOCHER	80	1006
26544	14644	14130	NORMANDIE	CALVADOS	SAINT-PHILBERT-DES-CHAMPS	14	664
26545	24106	24290	NOUVELLE-AQUITAINE	DORDOGNE	LA CHAPELLE-AUBAREIL	24	555
26546	2A323	20167	CORSE	CORSE-DU-SUD	TAVACO	2A	392
26547	67368	67530	GRAND EST	BAS-RHIN	OTTROTT	67	1574
26548	70550	70000	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	VESOUL	70	15725
26549	34126	34240	OCCITANIE	HERAULT	LAMALOU-LES-BAINS	34	2525
26550	62507	62810	HAUTS-DE-FRANCE	PAS-DE-CALAIS	LIENCOURT	62	299
26551	79121	79340	NOUVELLE-AQUITAINE	DEUX-SEVRES	FOMPERRON	79	423
26552	36035	36310	CENTRE-VAL DE LOIRE	INDRE	CHAILLAC	36	1102
26553	31332	31190	OCCITANIE	HAUTE-GARONNE	MAUVAISIN	31	229
26554	87037	87440	NOUVELLE-AQUITAINE	HAUTE-VIENNE	LA CHAPELLE-MONTBRANDEIX	87	262
26555	28300	28310	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	POINVILLE	28	154
26556	35151	35550	BRETAGNE	ILLE-ET-VILAINE	LIEURON	35	801
26557	16074	16300	NOUVELLE-AQUITAINE	CHARENTE	CHALLIGNAC	16	337
26558	29124	29260	BRETAGNE	FINISTERE	LESNEVEN	29	7535
26559	76693	76790	NORMANDIE	SEINE-MARITIME	LE TILLEUL	76	697
26560	63027	63600	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	BAFFIE	63	113
26561	60602	60220	HAUTS-DE-FRANCE	OISE	SAINT-VALERY	60	69
26562	28075	28200	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	LA CHAPELLE-DU-NOYER	28	1208
26563	26202	26220	AUVERGNE-RHÔNE-ALPES	DROME	MONTJOUX	26	341
26564	67233	67230	GRAND EST	BAS-RHIN	KERTZFELD	67	1227
26565	31196	31420	OCCITANIE	HAUTE-GARONNE	FRANCON	31	247
26566	28225	28120	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	MAGNY	28	660
26567	28225	28120	GRAND EST	EURE-ET-LOIR	MAGNY	28	309
26568	28225	28120	BOURGOGNE-FRANCHE-COMTÉ	EURE-ET-LOIR	MAGNY	28	892
26569	68196	68210	CENTRE-VAL DE LOIRE	HAUT-RHIN	MAGNY	68	660
26570	68196	68210	GRAND EST	HAUT-RHIN	MAGNY	68	309
26571	68196	68210	BOURGOGNE-FRANCHE-COMTÉ	HAUT-RHIN	MAGNY	68	892
26572	89235	89200	CENTRE-VAL DE LOIRE	YONNE	MAGNY	89	660
26573	89235	89200	GRAND EST	YONNE	MAGNY	89	309
26574	89235	89200	BOURGOGNE-FRANCHE-COMTÉ	YONNE	MAGNY	89	892
26575	68090	68480	GRAND EST	HAUT-RHIN	FERRETTE	68	782
26576	18105	18800	CENTRE-VAL DE LOIRE	CHER	GRON	18	475
26577	18105	18800	BOURGOGNE-FRANCHE-COMTÉ	CHER	GRON	18	1327
26578	89195	89100	CENTRE-VAL DE LOIRE	YONNE	GRON	89	475
26579	89195	89100	BOURGOGNE-FRANCHE-COMTÉ	YONNE	GRON	89	1327
26580	82141	82400	OCCITANIE	TARN-ET-GARONNE	POMMEVIC	82	550
26581	54358	54280	GRAND EST	MEURTHE-ET-MOSELLE	MAZERULLES	54	279
26582	43116	43440	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	LAVAL-SUR-DOULON	43	66
26583	57463	57000/57050/57070	GRAND EST	MOSELLE	METZ	57	118422
26584	86028	86800	NOUVELLE-AQUITAINE	VIENNE	BIGNOUX	86	1071
26585	58161	58290	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	MAUX	58	143
26586	09251	09500	OCCITANIE	ARIEGE	ROUMENGOUX	09	168
26587	14753	14420	NORMANDIE	CALVADOS	VILLERS-CANIVET	14	772
26588	03152	03330	AUVERGNE-RHÔNE-ALPES	ALLIER	LOUROUX-DE-BOUBLE	03	242
26589	26147	26470	AUVERGNE-RHÔNE-ALPES	DROME	GUMIANE	26	21
26590	39405	39100	BOURGOGNE-FRANCHE-COMTÉ	JURA	PARCEY	39	1007
26591	22002	22400	BRETAGNE	COTES-D'ARMOR	ANDEL	22	1170
26592	32003	32360	OCCITANIE	GERS	ANTRAS	32	69
26593	32003	32360	OCCITANIE	GERS	ANTRAS	32	49
26594	09011	09800	OCCITANIE	ARIEGE	ANTRAS	09	69
26595	09011	09800	OCCITANIE	ARIEGE	ANTRAS	09	49
26596	67111	67320	GRAND EST	BAS-RHIN	DURSTEL	67	429
26597	67529	67720	GRAND EST	BAS-RHIN	WEYERSHEIM	67	3412
26598	57732	57720	GRAND EST	MOSELLE	VOLMUNSTER	57	804
26599	39406	39300	BOURGOGNE-FRANCHE-COMTÉ	JURA	LE PASQUIER	39	260
26600	87038	87270	NOUVELLE-AQUITAINE	HAUTE-VIENNE	CHAPTELAT	87	2130
26601	47272	47330	NOUVELLE-AQUITAINE	LOT-ET-GARONNE	SAINT-QUENTIN-DU-DROPT	47	203
26602	80197	80200	HAUTS-DE-FRANCE	SOMME	CIZANCOURT	80	32
26603	51406	51300	GRAND EST	MARNE	NORROIS	51	153
26604	31175	31800	OCCITANIE	HAUTE-GARONNE	ESTANCARBON	31	618
26605	32001	32290	OCCITANIE	GERS	AIGNAN	32	794
26606	85129	85170	PAYS DE LA LOIRE	VENDEE	LES LUCS-SUR-BOULOGNE	85	3570
26607	38470	38350	AUVERGNE-RHÔNE-ALPES	ISERE	LA SALLE-EN-BEAUMONT	38	336
26608	66094	66200	OCCITANIE	PYRENEES-ORIENTALES	LATOUR-BAS-ELNE	66	3021
26609	22027	22210	BRETAGNE	COTES-D'ARMOR	LE CAMBOUT	22	437
26610	57324	57400	GRAND EST	MOSELLE	HILBESHEIM	57	623
26611	39003	39800	BOURGOGNE-FRANCHE-COMTÉ	JURA	ABERGEMENT-LE-PETIT	39	46
26612	44154	44250	PAYS DE LA LOIRE	LOIRE-ATLANTIQUE	SAINT-BREVIN-LES-PINS	44	14430
26613	27571	27450	NORMANDIE	EURE	SAINT-MARTIN-SAINT-FIRMIN	27	339
26614	08039	08190	GRAND EST	ARDENNES	AVAUX	08	479
26615	90014	90100	BOURGOGNE-FRANCHE-COMTÉ	TERRITOIRE DE BELFORT	BORON	90	492
26616	23125	23100	NOUVELLE-AQUITAINE	CREUSE	LE MAS-D'ARTIGE	23	99
26617	02824	02860	HAUTS-DE-FRANCE	AISNE	VORGES	02	381
26618	16410	16700	NORMANDIE	CHARENTE	VILLEGATS	16	365
26619	27689	27120	NORMANDIE	EURE	VILLEGATS	27	365
